,index,name_last,name_first,key_mlbam,key_retro,key_bbref,key_fangraphs,mlb_played_first,mlb_played_last,name2search
1222,1222,mujica,edward,465629,mujie001,mujiced01,3970,2006.0,2017.0,edwardmujica
1223,1223,mullins,cedric,656775,mullc002,mullice01,17929,2018.0,2019.0,cedricmullins
1224,1224,muncy,max,571970,muncm001,muncyma01,13301,2015.0,2019.0,maxmuncy
1225,1225,munoz,andres,662253,munoa002,munozan01,20373,2019.0,2019.0,andresmunoz
1226,1226,munoz,yairo,622168,munoy001,munozya01,16313,2018.0,2019.0,yairomunoz
1227,1227,murphy,daniel,502517,murpd006,murphda08,4316,2008.0,2019.0,danielmurphy
1228,1228,murphy,j. r.,571974,murpj001,murphjr01,10346,2013.0,2019.0,j. r.murphy
1229,1229,murphy,sean,669221,murps001,murphse01,19352,2019.0,2019.0,seanmurphy
1230,1230,murphy,tom,608596,murpt002,murphto04,13499,2015.0,2019.0,tommurphy
1231,1231,musgrave,harrison,643466,musgh001,musgrha01,16532,2018.0,2019.0,harrisonmusgrave
1232,1232,musgrove,joe,605397,musgj001,musgrjo01,12970,2016.0,2019.0,joemusgrove
1233,1233,myers,wil,571976,myerw001,myerswi01,10047,2013.0,2019.0,wilmyers
1234,1234,napoli,mike,435063,napom001,napolmi01,3057,2006.0,2017.0,mikenapoli
1235,1235,naquin,tyler,571980,naqut001,naquity01,13359,2016.0,2019.0,tylernaquin
1236,1236,narvaez,omar,553882,narvo001,narvaom01,13338,2016.0,2019.0,omarnarvaez
1237,1237,nava,daniel,537953,navad002,navada01,5450,2010.0,2017.0,danielnava
1238,1238,navarro,efren,519068,navae001,navaref01,9854,2011.0,2018.0,efrennavarro
1239,1239,naylor,josh,647304,naylj001,naylojo01,18839,2019.0,2019.0,joshnaylor
1240,1240,neal,zach,594943,nealz001,nealza01,11294,2016.0,2018.0,zachneal
1241,1241,negron,kristopher,502117,negrk001,negrokr01,5306,2012.0,2019.0,kristophernegron
1242,1242,nelson,jimmy,519076,nelsj004,nelsoji02,10547,2013.0,2019.0,jimmynelson
1243,1243,neris,hector,593576,nerih001,nerishe01,11804,2014.0,2019.0,hectorneris
1244,1244,neshek,pat,450212,neshp001,neshepa01,4682,2006.0,2019.0,patneshek
1245,1245,neuse,sheldon,641914,neuss001,neusesh01,19635,2019.0,2019.0,sheldonneuse
1246,1246,neverauskas,dovydas,596720,neved001,neverdo01,11604,2017.0,2019.0,dovydasneverauskas
1247,1247,newberry,jake,623470,newbj001,newbeja01,15136,2018.0,2019.0,jakenewberry
1248,1248,newcomb,sean,656794,newcs001,newcose01,16943,2017.0,2019.0,seannewcomb
1249,1249,newman,kevin,621028,newmk001,newmake01,17696,2018.0,2019.0,kevinnewman
1250,1250,ngoepe,gift,547912,ngoeg001,ngoepgi01,10340,2017.0,2018.0,giftngoepe
1251,1251,nicasio,juan,504379,nicaj001,nicasju01,7731,2011.0,2019.0,juannicasio
1252,1252,nicholas,brett,592592,nichb001,nichobr01,11192,2016.0,2017.0,brettnicholas
1253,1253,nicolino,justin,592593,nicoj001,nicolju01,11754,2015.0,2017.0,justinnicolino
1254,1254,nido,tomas,621512,nidot001,nidoto01,13755,2017.0,2019.0,tomasnido
1255,1255,nieuwenhuis,kirk,543590,nieuk001,nieuwki01,6400,2012.0,2017.0,kirknieuwenhuis
1256,1256,nimmo,brandon,607043,nimmb001,nimmobr01,12927,2016.0,2019.0,brandonnimmo
1257,1257,nix,jacob,656798,nix-j002,nixja02,17775,2018.0,2018.0,jacobnix
1258,1258,noesi,hector,456051,noesh001,noesihe01,3292,2011.0,2019.0,hectornoesi
1259,1259,nogosek,stephen,668665,nogos001,nogosst01,19545,2019.0,2019.0,stephennogosek
1260,1260,nola,aaron,605400,nolaa001,nolaaa01,16149,2015.0,2019.0,aaronnola
1261,1261,nola,austin,543592,nolaa002,nolaau01,15941,2019.0,2019.0,austinnola
1262,1262,nolasco,ricky,445060,nolar001,nolasri01,3830,2006.0,2017.0,rickynolasco
1263,1263,noll,jake,669738,nollj001,nollja01,19703,2019.0,2019.0,jakenoll
1264,1264,norris,bud,502032,norrb001,norribu01,9492,2009.0,2018.0,budnorris
1265,1265,norris,daniel,596057,norrd002,norrida01,13475,2014.0,2019.0,danielnorris
1266,1266,norris,derek,519083,norrd001,norride01,6867,2012.0,2017.0,dereknorris
1267,1267,norwood,james,656803,norwj001,norwoja01,16440,2018.0,2019.0,jamesnorwood
1268,1268,nottingham,jacob,641924,nottj001,nottija01,16448,2018.0,2019.0,jacobnottingham
1269,1269,nova,ivan,467100,novai001,novaiv01,1994,2010.0,2019.0,ivannova
1270,1270,nunez,dom,624513,nuned001,nunezdo01,15055,2019.0,2019.0,domnunez
1271,1271,nunez,eduardo,456488,nunee002,nunezed02,6848,2010.0,2019.0,eduardonunez
1272,1272,nunez,renato,600524,nuner001,nunezre01,14503,2016.0,2019.0,renatonunez
1273,1273,nuno,vidal,573064,nunov001,nunovi01,9674,2013.0,2018.0,vidalnuno
1274,1274,o'brien,peter,598284,obrip002,obriepe01,13288,2015.0,2019.0,petero'brien
1275,1275,o'day,darren,503285,odayd001,odayda01,3321,2008.0,2019.0,darreno'day
1276,1276,o'flaherty,eric,447714,oflae001,oflaher01,5746,2006.0,2017.0,erico'flaherty
1277,1277,o'grady,brian,657434,ograb001,ogradbr01,16729,2019.0,2019.0,briano'grady
1278,1278,o'grady,chris,622217,ograc001,ogradch01,13818,2017.0,2018.0,chriso'grady
1279,1279,o'hearn,ryan,656811,ohear001,ohearry01,16442,2018.0,2019.0,ryano'hearn
1280,1280,o'neill,tyler,641933,oneit001,oneilty01,15711,2018.0,2019.0,tylero'neill
1281,1281,o'rourke,ryan,594951,orour001,orourry01,10976,2015.0,2019.0,ryano'rourke
1282,1282,oaks,trevor,656805,oakst001,oakstr01,16468,2018.0,2018.0,trevoroaks
1283,1283,oberg,scott,623184,obers001,obergsc01,13911,2015.0,2019.0,scottoberg
1284,1284,odor,rougned,596059,odorr001,odorro01,12282,2014.0,2019.0,rougnedodor
1285,1285,odorizzi,jake,543606,odorj001,odorija01,6397,2012.0,2019.0,jakeodorizzi
1286,1286,ogando,alexi,468396,ogana001,ogandal01,10261,2010.0,2018.0,alexiogando
1287,1287,oh,seunghwan,493200,oh--s001,ohse01,18719,2016.0,2019.0,seunghwanoh
1288,1288,ohlman,mike,572000,ohlmm001,ohlmami01,10347,2017.0,2017.0,mikeohlman
1289,1289,ohtani,shohei,660271,ohtas001,ohtansh01,19755,2018.0,2019.0,shoheiohtani
1290,1290,okert,steven,595345,okers001,okertst01,13580,2016.0,2018.0,stevenokert
1291,1291,olson,matt,621566,olsom001,olsonma02,14344,2016.0,2019.0,mattolson
1292,1292,olson,tyler,621397,olsot002,olsonty01,14741,2015.0,2019.0,tylerolson
1293,1293,orf,nate,644337,orf-n001,orfna01,15407,2018.0,2018.0,nateorf
1294,1294,orlando,paulo,449181,orlap001,orlanpa01,8628,2015.0,2018.0,pauloorlando
1295,1295,ortega,rafael,542364,orter001,ortegra01,10323,2012.0,2019.0,rafaelortega
1296,1296,ortiz,danny,543611,ortid002,ortizda02,10317,2017.0,2017.0,dannyortiz
1297,1297,ortiz,luis,656814,ortil002,ortizlu02,16942,2018.0,2019.0,luisortiz
1298,1298,osich,josh,592612,osicj001,osichjo01,11528,2015.0,2019.0,joshosich
1299,1299,osuna,jose,591741,osunj001,osunajo01,12937,2017.0,2019.0,joseosuna
1300,1300,osuna,roberto,532077,osunr001,osunaro01,13764,2015.0,2019.0,robertoosuna
1301,1301,oswalt,corey,621261,oswac001,oswalco01,13677,2018.0,2019.0,coreyoswalt
1302,1302,otero,dan,519096,oterd001,oteroda01,7385,2012.0,2019.0,danotero
1303,1303,ottavino,adam,493603,ottaa001,ottavad01,1247,2010.0,2019.0,adamottavino
1304,1304,overton,dillon,592614,overd001,overtdi01,15627,2016.0,2017.0,dillonoverton
1305,1305,owings,chris,572008,owinc001,owingch01,10030,2013.0,2019.0,chrisowings
1306,1306,ozuna,marcell,542303,ozunm001,ozunama01,10324,2013.0,2019.0,marcellozuna
1307,1307,paddack,chris,663978,paddc001,paddach01,20099,2019.0,2019.0,chrispaddack
1308,1308,pagan,emilio,641941,pagae001,paganem01,14771,2017.0,2019.0,emiliopagan
1309,1309,palka,daniel,594953,palkd001,palkada01,14897,2018.0,2019.0,danielpalka
1310,1310,palumbo,joe,643478,paluj001,palumjo01,17035,2019.0,2019.0,joepalumbo
1311,1311,panik,joe,605412,panij002,panikjo01,11936,2014.0,2019.0,joepanik
1312,1312,pannone,thomas,623381,pannt001,pannoth01,17281,2018.0,2019.0,thomaspannone
1313,1313,paredes,eduardo,622161,paree001,pareded01,16344,2017.0,2018.0,eduardoparedes
1314,1314,paredes,edward,487675,paree002,pareded02,4168,2017.0,2018.0,edwardparedes
1315,1315,parker,blake,453284,parkb001,parkebl01,5224,2012.0,2019.0,blakeparker
1316,1316,parker,jarrett,592620,parkj002,parkeja03,11624,2015.0,2019.0,jarrettparker
1317,1317,parmley,ian,622210,parmi001,parmlia01,13821,2017.0,2017.0,ianparmley
1318,1318,parra,gerardo,467827,parrg001,parrage01,8553,2009.0,2019.0,gerardoparra
1319,1319,parsons,wes,641149,parsw001,parsowe01,14764,2018.0,2019.0,wesparsons
1320,1320,paulino,david,600944,pauld002,paulida01,17418,2016.0,2018.0,davidpaulino
1321,1321,paxton,james,572020,paxtj001,paxtoja01,11828,2013.0,2019.0,jamespaxton
1322,1322,payamps,joel,606303,payaj001,payamjo01,14332,2019.0,2019.0,joelpayamps
1323,1323,payano,pedro,622797,payap001,payanpe01,18313,2019.0,2019.0,pedropayano
1324,1324,pazos,james,572021,pazoj001,pazosja01,13323,2015.0,2019.0,jamespazos
1325,1325,peacock,brad,502748,peacb001,peacobr01,5401,2011.0,2019.0,bradpeacock
1326,1326,pearce,steve,456665,pears001,pearcst01,9957,2007.0,2019.0,stevepearce
1327,1327,pederson,joc,592626,pedej001,pederjo01,11899,2014.0,2019.0,jocpederson
1328,1328,pedroia,dustin,456030,pedrd001,pedrodu01,8370,2006.0,2019.0,dustinpedroia
1329,1329,pelfrey,mike,460059,pelfm001,pelfrmi01,5203,2006.0,2017.0,mikepelfrey
1330,1330,pelham,cd,641962,pelhc001,pelhacd01,19820,2018.0,2018.0,cdpelham
1331,1331,pena,felix,570240,penaf002,penafe01,13403,2016.0,2019.0,felixpena
1332,1332,pena,francisco,506747,penaf001,penafr01,8298,2014.0,2018.0,franciscopena
1333,1333,pence,hunter,452254,pench001,pencehu01,8252,2007.0,2019.0,hunterpence
1334,1334,pennington,cliff,460060,pennc001,pennicl01,3395,2008.0,2018.0,cliffpennington
1335,1335,peralta,david,444482,perad001,peralda01,2136,2014.0,2019.0,davidperalta
1336,1336,peralta,freddy,642547,peraf001,peralfr01,18679,2018.0,2019.0,freddyperalta
1337,1337,peralta,jhonny,425509,peraj001,peraljh01,1738,2003.0,2017.0,jhonnyperalta
1338,1338,peralta,wandy,593974,peraw002,peralwa01,14295,2016.0,2019.0,wandyperalta
1339,1339,peralta,wily,503449,peraw001,peralwi01,7738,2012.0,2019.0,wilyperalta
1340,1340,peraza,jose,606299,peraj003,perazjo01,13593,2015.0,2019.0,joseperaza
1341,1341,perdomo,luis,606131,perdl002,perdolu02,14682,2016.0,2019.0,luisperdomo
1342,1342,perez,carlos,542208,perec003,perezca02,10642,2015.0,2018.0,carlosperez
1343,1343,perez,cionel,672335,perec004,perezci01,19614,2018.0,2019.0,cionelperez
1344,1344,perez,hernan,541650,pereh001,perezhe01,5751,2012.0,2019.0,hernanperez
1345,1345,perez,martin,527048,perem004,perezma02,6902,2012.0,2019.0,martinperez
1346,1346,perez,michael,605421,perem005,perezmi03,12977,2018.0,2019.0,michaelperez
1347,1347,perez,oliver,424144,pereo002,perezol01,1514,2002.0,2019.0,oliverperez
1348,1348,perez,roberto,547379,perer003,perezro02,2900,2014.0,2019.0,robertoperez
1349,1349,perez,salvador,521692,peres002,perezsa02,7304,2011.0,2018.0,salvadorperez
1350,1350,perkins,cameron,573088,perkc001,perkica01,13444,2017.0,2017.0,cameronperkins
1351,1351,perkins,glen,450282,perkg001,perkigl01,8041,2006.0,2017.0,glenperkins
1352,1352,peters,dillon,596071,peted001,peterdi01,18790,2017.0,2019.0,dillonpeters
1353,1353,peterson,dustin,640460,peted002,peterdu01,15189,2018.0,2019.0,dustinpeterson
1354,1354,peterson,jace,607054,petej002,peterja01,12325,2014.0,2019.0,jacepeterson
1355,1355,peterson,shane,451089,petes002,petersh01,7423,2013.0,2017.0,shanepeterson
1356,1356,peterson,tim,623402,petet001,peterti01,13946,2018.0,2019.0,timpeterson
1357,1357,petit,gregorio,463610,petig001,petitgr01,3812,2008.0,2018.0,gregoriopetit
1358,1358,petit,yusmeiro,433589,petiy001,petityu01,4020,2006.0,2019.0,yusmeiropetit
1359,1359,petricka,jake,502593,petrj001,petrija01,10534,2013.0,2019.0,jakepetricka
1360,1360,pham,tommy,502054,phamt001,phamth01,2967,2014.0,2019.0,tommypham
1361,1361,phegley,josh,572033,phegj001,phegljo01,9308,2013.0,2019.0,joshphegley
1362,1362,phelps,david,475479,pheld001,phelpda01,6316,2012.0,2019.0,davidphelps
1363,1363,phillips,brandon,408252,philb001,phillbr01,791,2002.0,2018.0,brandonphillips
1364,1364,phillips,brett,621433,philb002,phillbr02,14735,2017.0,2019.0,brettphillips
1365,1365,phillips,evan,623465,phile001,phillev01,17734,2018.0,2019.0,evanphillips
1366,1366,pill,tyler,543652,pillt001,pillty01,12751,2017.0,2017.0,tylerpill
1367,1367,pillar,kevin,607680,pillk001,pillake01,12434,2013.0,2019.0,kevinpillar
1368,1368,pina,manny,444489,pinam001,pinama01,2829,2011.0,2019.0,mannypina
1369,1369,pinder,chad,640461,pindc001,pindech01,15191,2016.0,2019.0,chadpinder
1370,1370,pineda,michael,501381,pinem001,pinedmi01,5372,2011.0,2019.0,michaelpineda
1371,1371,pinto,ricardo,620982,pintr002,pintori01,16318,2017.0,2019.0,ricardopinto
1372,1372,pirela,jose,517369,pirej001,pireljo01,5485,2014.0,2019.0,josepirela
1373,1373,piscotty,stephen,572039,piscs001,piscost01,13367,2015.0,2019.0,stephenpiscotty
1374,1374,pivetta,nick,601713,piven001,pivetni01,15454,2017.0,2019.0,nickpivetta
1375,1375,plawecki,kevin,608700,plawk001,plaweke01,13807,2015.0,2019.0,kevinplawecki
1376,1376,plesac,zach,668676,plesz001,plesaza01,19979,2019.0,2019.0,zachplesac
1377,1377,plouffe,trevor,461858,plout001,plouftr01,7462,2010.0,2018.0,trevorplouffe
1378,1378,plutko,adam,592644,pluta001,plutkad01,15846,2016.0,2019.0,adamplutko
1379,1379,poche,colin,621363,pochc001,pocheco01,19403,2019.0,2019.0,colinpoche
1380,1380,polanco,gregory,570256,polag001,polangr01,12907,2014.0,2019.0,gregorypolanco
1381,1381,polanco,jorge,593871,polaj001,polanjo01,13152,2014.0,2019.0,jorgepolanco
1382,1382,pollock,a. j.,572041,polla001,polloaj01,9256,2012.0,2019.0,a. j.pollock
1383,1383,pomeranz,drew,519141,pomed001,pomerdr01,11426,2011.0,2019.0,drewpomeranz
1384,1384,pompey,dalton,592647,pompd001,pompeda01,12797,2014.0,2018.0,daltonpompey
1385,1385,ponce de leon,daniel,594965,poncd001,ponceda01,16110,2018.0,2019.0,danielponce de leon
1386,1386,poppen,sean,664092,popps001,poppese01,19583,2019.0,2019.0,seanpoppen
1387,1387,porcello,rick,519144,porcr001,porceri01,2717,2009.0,2019.0,rickporcello
1388,1388,posey,buster,457763,poseb001,poseybu01,9166,2009.0,2019.0,busterposey
1389,1389,pounders,brooks,572044,pounb001,poundbr01,10387,2016.0,2019.0,brookspounders
1390,1390,povse,max,605428,povsm001,povsema01,16165,2017.0,2017.0,maxpovse
1391,1391,powell,boog,621471,poweb002,powelbo02,15103,2017.0,2018.0,boogpowell
1392,1392,poyner,bobby,596074,poynb001,poynebo01,17987,2018.0,2019.0,bobbypoyner
1393,1393,prado,martin,445988,pradm001,pradoma01,3312,2006.0,2019.0,martinprado
1394,1394,presley,alex,502100,presa001,preslal01,5305,2010.0,2017.0,alexpresley
1395,1395,pressly,ryan,519151,presr001,pressry01,7005,2013.0,2019.0,ryanpressly
1396,1396,price,david,456034,pricd001,priceda01,3184,2008.0,2019.0,davidprice
1397,1397,profar,jurickson,595777,profj001,profaju01,10815,2012.0,2019.0,juricksonprofar
1398,1398,pruitt,austin,643493,pruia001,pruitau01,15290,2017.0,2019.0,austinpruitt
1399,1399,puello,cesar,527049,puelc001,puellce01,7216,2017.0,2019.0,cesarpuello
1400,1400,puig,yasiel,624577,puigy001,puigya01,14225,2013.0,2019.0,yasielpuig
1401,1401,pujols,albert,405395,pujoa001,pujolal01,1177,2001.0,2019.0,albertpujols
1402,1402,puk,a. j.,640462,puk-a001,pukaj01,19343,2019.0,2019.0,a. j.puk
1403,1403,putnam,zach,474029,putnz001,putnaza01,9080,2011.0,2017.0,zachputnam
1404,1404,quackenbush,kevin,534812,quack001,quackke01,12360,2014.0,2018.0,kevinquackenbush
1405,1405,qualls,chad,430589,qualc001,quallch01,2170,2004.0,2017.0,chadqualls
1406,1406,quantrill,cal,615698,quanc001,quantca01,19312,2019.0,2019.0,calquantrill
1407,1407,quijada,jose,650671,quijj001,quijajo01,19200,2019.0,2019.0,josequijada
1408,1408,quinn,roman,596451,quinr003,quinnro01,13546,2016.0,2019.0,romanquinn
1409,1409,quintana,jose,500779,quinj001,quintjo01,11423,2012.0,2019.0,josequintana
1410,1410,raburn,ryan,430605,rabur001,raburry01,2218,2004.0,2017.0,ryanraburn
1411,1411,rainey,tanner,663432,raint003,raineta01,17610,2018.0,2019.0,tannerrainey
1412,1412,ramirez,carlos,570702,ramic001,ramirca01,11743,2017.0,2018.0,carlosramirez
1413,1413,ramirez,erasmo,541640,ramie004,ramirer02,10314,2012.0,2019.0,erasmoramirez
1414,1414,ramirez,hanley,434670,ramih003,ramirha01,8001,2005.0,2019.0,hanleyramirez
1415,1415,ramirez,harold,623912,ramih004,ramirha02,14387,2019.0,2019.0,haroldramirez
1416,1416,ramirez,j. c.,500724,ramij002,ramirjc01,8302,2013.0,2019.0,j. c.ramirez
1417,1417,ramirez,jose,542432,ramij004,ramirjo02,10171,2014.0,2018.0,joseramirez
1418,1418,ramirez,jose,608070,ramij003,ramirjo01,13510,2013.0,2019.0,joseramirez
1419,1419,ramirez,neil,519166,ramin001,ramirne01,7677,2014.0,2019.0,neilramirez
1420,1420,ramirez,nick,598286,ramin003,ramirni01,12575,2019.0,2019.0,nickramirez
1421,1421,ramirez,noe,598287,ramin002,ramirno01,12800,2015.0,2019.0,noeramirez
1422,1422,ramirez,yefry,606162,ramiy001,ramirye01,15655,2018.0,2019.0,yefryramirez
1423,1423,ramos,aj,573109,ramoa001,ramosaj01,8350,2012.0,2018.0,ajramos
1424,1424,ramos,edubray,591693,ramoe002,ramosed02,16086,2016.0,2019.0,edubrayramos
1425,1425,ramos,wilson,467092,ramow001,ramoswi01,1433,2010.0,2019.0,wilsonramos
1426,1426,ramsey,matt,543677,ramsm003,ramsema01,14460,2019.0,2019.0,mattramsey
1427,1427,rasmus,colby,458675,rasmc001,rasmuco01,9893,2009.0,2018.0,colbyrasmus
1428,1428,ravelo,rangel,592660,raver001,ravelra01,10839,2019.0,2019.0,rangelravelo
1429,1429,ravin,josh,502051,ravij001,ravinjo01,2951,2015.0,2018.0,joshravin
1430,1430,ray,robbie,592662,ray-r002,rayro02,11486,2014.0,2019.0,robbieray
1431,1431,read,raudy,600466,readr002,readra01,15766,2017.0,2019.0,raudyread
1432,1432,realmuto,j. t.,592663,realj001,realmjt01,11739,2014.0,2019.0,j. t.realmuto
1433,1433,recker,anthony,489232,recka001,reckean01,4063,2011.0,2017.0,anthonyrecker
1434,1434,reddick,josh,502210,reddj001,reddijo01,3892,2009.0,2019.0,joshreddick
1435,1435,reed,a. j.,607223,reeda002,reedaj01,16246,2016.0,2019.0,a. j.reed
1436,1436,reed,addison,592665,reeda001,reedad01,10586,2011.0,2018.0,addisonreed
1437,1437,reed,cody,642003,reedc002,reedco01,15232,2016.0,2019.0,codyreed
1438,1438,reed,michael,605439,reedm001,reedmi02,13228,2015.0,2019.0,michaelreed
1439,1439,refsnyder,rob,608701,refsr001,refsnro01,13770,2015.0,2018.0,robrefsnyder
1440,1440,reid-foley,sean,656887,reids001,reidfse01,17034,2018.0,2019.0,seanreid-foley
1441,1441,reinheimer,jack,595373,reinj001,reinhja01,14938,2017.0,2018.0,jackreinheimer
1442,1442,reininger,zac,643617,reinz001,reiniza01,15285,2017.0,2019.0,zacreininger
1443,1443,rendon,anthony,543685,renda001,rendoan01,12861,2013.0,2019.0,anthonyrendon
1444,1444,renfroe,hunter,592669,renfh001,renfrhu01,15464,2016.0,2019.0,hunterrenfroe
1445,1445,rengifo,luis,650859,rengl001,rengilu01,19858,2019.0,2019.0,luisrengifo
1446,1446,revere,ben,519184,reveb001,reverbe01,4712,2010.0,2017.0,benrevere
1447,1447,reyes,alex,621052,reyea004,reyesal02,15015,2016.0,2019.0,alexreyes
1448,1448,reyes,franmil,614177,reyef001,reyesfr01,14566,2018.0,2019.0,franmilreyes
1449,1449,reyes,gerardo,622103,reyeg002,reyesge01,16306,2019.0,2019.0,gerardoreyes
1450,1450,reyes,jesus,660875,reyej004,reyesje01,19277,2018.0,2018.0,jesusreyes
1451,1451,reyes,jose,408314,reyej001,reyesjo01,1736,2003.0,2018.0,josereyes
1452,1452,reyes,pablo,622569,reyep001,reyespa01,16357,2018.0,2019.0,pabloreyes
1453,1453,reyes,victor,622682,reyev001,reyesvi01,15487,2018.0,2019.0,victorreyes
1454,1454,reynolds,bryan,668804,reynb001,reynobr01,19326,2019.0,2019.0,bryanreynolds
1455,1455,reynolds,mark,448602,reynm001,reynoma01,7619,2007.0,2019.0,markreynolds
1456,1456,reynolds,matt,608703,reynm003,reynoma03,13788,2016.0,2018.0,mattreynolds
1457,1457,rhame,jacob,642008,rhamj001,rhameja01,15267,2017.0,2019.0,jacobrhame
1458,1458,richard,clayton,453385,richc002,richacl01,3551,2008.0,2019.0,claytonrichard
1459,1459,richards,garrett,572070,richg002,richaga01,9784,2011.0,2019.0,garrettrichards
1460,1460,richards,trevor,670950,richt001,richatr01,19309,2018.0,2019.0,trevorrichards
1461,1461,rickard,joey,572073,rickj001,rickajo01,13277,2016.0,2019.0,joeyrickard
1462,1462,riddle,jt,595375,riddj001,riddljt01,17642,2017.0,2019.0,jtriddle
1463,1463,riley,austin,663586,rilea001,rileyau01,18360,2019.0,2019.0,austinriley
1464,1464,rios,edwin,621458,riose001,riosed01,18316,2019.0,2019.0,edwinrios
1465,1465,rios,yacksel,605441,riosy001,riosya01,15007,2017.0,2019.0,yackselrios
1466,1466,rivera,rene,425784,river003,riverre01,3648,2004.0,2019.0,renerivera
1467,1467,rivera,t. j.,608061,rivet001,rivertj01,12495,2016.0,2017.0,t. j.rivera
1468,1468,rivera,yadiel,592680,rivey001,riverya01,11863,2015.0,2019.0,yadielrivera
1469,1469,rizzo,anthony,519203,rizza001,rizzoan01,3473,2011.0,2019.0,anthonyrizzo
1470,1470,roark,tanner,543699,roart001,roarkta01,8753,2013.0,2019.0,tannerroark
1471,1471,robertson,dan,543706,robed003,roberda09,6266,2014.0,2017.0,danrobertson
1472,1472,robertson,daniel,621002,robed004,roberda10,14145,2017.0,2019.0,danielrobertson
1473,1473,robertson,david,502085,robed002,roberda08,8241,2008.0,2019.0,davidrobertson
1474,1474,robinson,drew,592685,robid003,robindr01,11761,2017.0,2019.0,drewrobinson
1475,1475,robinson,shane,453203,robis001,robinsh01,4249,2009.0,2018.0,shanerobinson
1476,1476,robles,hansel,570663,roblh001,robleha01,11801,2015.0,2019.0,hanselrobles
1477,1477,robles,victor,645302,roblv001,roblevi01,18363,2017.0,2019.0,victorrobles
1478,1478,rodgers,brady,572086,rodgb001,rodgebr01,13393,2016.0,2019.0,bradyrodgers
1479,1479,rodgers,brendan,663898,rodgb002,rodgebr02,17907,2019.0,2019.0,brendanrodgers
1480,1480,rodney,fernando,407845,rodnf001,rodnefe01,494,2002.0,2019.0,fernandorodney
1481,1481,rodon,carlos,607074,rodoc001,rodonca01,16137,2015.0,2019.0,carlosrodon
1482,1482,rodriguez,dereck,605446,rodrd001,rodride01,14509,2018.0,2019.0,dereckrodriguez
1483,1483,rodriguez,eduardo,593958,rodre004,rodried05,13164,2015.0,2019.0,eduardorodriguez
1484,1484,rodriguez,francisco,408061,rodrf003,rodrifr03,1642,2002.0,2017.0,franciscorodriguez
1485,1485,rodriguez,jefry,622446,rodrj005,rodrije01,17018,2018.0,2019.0,jefryrodriguez
1486,1486,rodriguez,joely,570257,rodrj004,rodrijo06,11487,2016.0,2017.0,joelyrodriguez
1487,1487,rodriguez,jose,642578,rodrj006,rodrijo07,17860,2019.0,2019.0,joserodriguez
1488,1488,rodriguez,ricardo,600965,rodrr007,rodriri04,15458,2017.0,2018.0,ricardorodriguez
1489,1489,rodriguez,richard,593144,rodrr008,rodriri05,13549,2017.0,2019.0,richardrodriguez
1490,1490,rodriguez,ronny,500135,rodrr009,rodriro03,11875,2018.0,2019.0,ronnyrodriguez
1491,1491,rodriguez,sean,446481,rodrs002,rodrise01,6589,2008.0,2019.0,seanrodriguez
1492,1492,roe,chaz,475054,roe-c001,roech01,9866,2013.0,2019.0,chazroe
1493,1493,rogers,jake,668670,rogej004,rogerja03,19452,2019.0,2019.0,jakerogers
1494,1494,rogers,josh,642028,rogej003,rogerjo01,18510,2018.0,2019.0,joshrogers
1495,1495,rogers,taylor,573124,roget001,rogerta01,13449,2016.0,2019.0,taylorrogers
1496,1496,rogers,tyler,643511,roget002,rogerty01,15541,2019.0,2019.0,tylerrogers
1497,1497,rojas,josh,668942,rojaj001,rojasjo01,19734,2019.0,2019.0,joshrojas
1498,1498,rojas,miguel,500743,rojam002,rojasmi02,7802,2014.0,2019.0,miguelrojas
1499,1499,romano,jordan,605447,romaj004,romanjo03,16122,2019.0,2019.0,jordanromano
1500,1500,romano,sal,607219,romas001,romansa01,13690,2017.0,2019.0,salromano
1501,1501,romero,enny,544836,romee002,romeren01,4001,2013.0,2018.0,ennyromero
1502,1502,romero,fernando,622864,romef001,romerfe01,15885,2018.0,2019.0,fernandoromero
1503,1503,romine,andrew,461865,romia001,rominan01,1159,2010.0,2018.0,andrewromine
1504,1504,romine,austin,519222,romia002,rominau01,5491,2011.0,2019.0,austinromine
1505,1505,romo,sergio,489265,romos001,romose01,9817,2008.0,2019.0,sergioromo
1506,1506,rondon,bruce,541652,rondb001,rondobr01,5766,2013.0,2018.0,brucerondon
1507,1507,rondon,hector,444468,rondh001,rondohe01,2391,2013.0,2019.0,hectorrondon
1508,1508,rondon,jose,602922,rondj002,rondojo02,14140,2016.0,2019.0,joserondon
1509,1509,rosa,adonis,650738,rosaa004,rosaad01,17942,2019.0,2019.0,adonisrosa
1510,1510,rosales,adam,489267,rosaa001,rosalad01,9682,2008.0,2018.0,adamrosales
1511,1511,rosario,alberto,451705,rosaa002,rosaral01,7125,2016.0,2017.0,albertorosario
1512,1512,rosario,amed,642708,rosaa003,rosaram01,15518,2017.0,2019.0,amedrosario
1513,1513,rosario,eddie,592696,rosae001,rosared01,12155,2015.0,2019.0,eddierosario
1514,1514,rosario,randy,600968,rosar002,rosarra01,14508,2017.0,2019.0,randyrosario
1515,1515,rosenthal,trevor,572096,roset001,rosentr01,10745,2012.0,2019.0,trevorrosenthal
1516,1516,ross,joe,605452,rossj002,rossjo01,12972,2015.0,2019.0,joeross
1517,1517,ross,robbie,543726,rossr002,rossro01,6819,2012.0,2017.0,robbieross
